state,datetime,bagasse,batterys,blackcoal,browncoal,diesel,gas,hydro,kerosene,solar,solar_rooftop,wind,demand,rrp,year,net_import,export
QLD1,2017-09-21,0.9240061411834116,0.0,85.16591428699692,0.0,0.0004486658318086205,8.801765714379826,0.4223670614787758,0.0,0.05983174724963612,4.625666382879599,0.0,153858.59950000007,73.77083333333333,2017,0.0,19098.63169183364
QLD1,2017-09-22,0.7168477803959249,0.0,86.16138310139792,0.0,0.00043878431362875047,7.895347359668269,0.4451397779584763,0.0,0.10532385105418952,4.675519345211595,0.0,155341.15700000006,72.64937499999998,2017,0.0,15433.7112117504
QLD1,2017-09-23,0.8239762358479992,0.0,85.484186634646,0.0,0.00044840666200692784,8.026659900548228,0.17799264534758366,0.0,0.10592700208193724,5.380809174866247,0.0,146647.668,66.71104166666665,2017,0.0,18678.45137908257
QLD1,2017-09-24,1.2441640399362737,0.0,84.86831052786175,0.0,0.0005560046471710245,7.906375755559513,0.18734723770379594,0.0,0.10979817428965888,5.683448260001816,0.0,145081.27000000002,66.878125,2017,0.0,11751.951527332943
QLD1,2017-09-25,1.2076058875398017,0.0,81.5899056064191,0.0,0.00042145107084529175,10.979402972386103,0.7999615748071112,0.0,0.11752237104383252,5.305180136733219,0.0,159731.114,77.26208333333334,2017,0.0,3514.407863332453
QLD1,2017-09-26,0.7982057106829125,0.0,81.27357127656137,0.0,0.0003911471344799362,11.673324213819662,1.4444502635210392,0.0,0.060900724911334136,4.749156663369185,0.0,157752.50550000006,94.91520833333334,2017,0.0,414.7446549159358
QLD1,2017-09-27,1.0799259119662774,0.0,82.10650548120675,0.0,0.00039438820224666843,9.455209783951043,1.729793717811364,0.0,0.05455774683427627,3.2818554201218464,0.0,156867.4375,93.00416666666666,2017,2.2917575499061784,0.0
QLD1,2017-09-28,0.9862863115414178,0.0,81.10603308192252,0.0,0.0004016506998308567,10.84310190476709,1.38976580419072,0.16765048046334896,0.11279724804702705,5.393963518368036,0.0,164649.9935,87.04812500000001,2017,0.0,3.854635166702792
QLD1,2017-09-29,1.1499167990351795,0.0,81.65818543904008,0.0,0.0004081723148038013,9.655870995603275,0.3283927810849295,0.14247381800330652,0.10410705147553627,5.228987154398432,0.0,165942.98750000005,78.90770833333333,2017,1.731657789044446,0.0
QLD1,2017-09-30,1.1680891513940386,0.0,86.5256112803792,0.0,0.000377083243329803,6.419402540249795,0.21905111985392856,0.0,0.11798446280989007,5.549484362069824,0.0,152605.36599999998,75.11520833333334,2017,0.0,1560.4166531660012
QLD1,2017-10-01,0.9175526548399447,0.0,89.54997271484207,0.0,0.0004366440326095082,6.153973888454449,0.1996451792927084,0.3130609002337237,0.0428830648873778,2.822474953417085,0.0,142858.67900000006,69.31333333333335,2017,0.0,4324.522571749026
QLD1,2017-10-02,1.1437678887412253,0.0,88.70281965002295,0.0,0.0004162724563950408,7.615281129971618,0.6770957483363843,0.0,0.12780577820636574,1.7328135322650748,0.0,142871.56999999998,77.83395833333334,2017,0.0,1905.4041687493445
QLD1,2017-10-03,1.1184211376809376,0.0,80.66055220493135,0.0,0.0004945065650114933,10.515479150050195,1.7804854380266646,0.0,0.10555225609665006,3.9127504324092968,0.0,152610.04,91.32104166666666,2017,1.9062648742399249,0.0
QLD1,2017-10-04,1.1134465335241184,0.0,79.39327948372828,0.0,0.0004868423285386825,9.390446130391481,1.8119771833635812,0.0,0.0924779345268642,4.5388538760217845,0.0,158299.02649999995,103.21520833333334,2017,3.659032016115357,0.0
QLD1,2017-10-05,0.6838986490269446,0.0,83.49234123925073,0.0,0.000254037017223174,7.920272261991339,1.8564391007061287,0.08915478236685093,0.09523827565413176,5.500270083859534,0.0,162705.94650000005,92.03479166666668,2017,0.3621315701270964,0.0
QLD1,2017-10-06,1.1074647742173507,0.0,82.11918143849103,0.0,0.00038343339345570966,9.040659619197395,1.8414374433348573,0.2716243936275307,0.11626887092045135,5.049102205179369,0.0,164131.07049999994,96.14520833333331,2017,0.4538778216385489,0.0
QLD1,2017-10-07,1.232881716519094,0.0,87.5679589424783,0.0,0.00040814394587162747,6.418404267072898,1.3852201573979817,0.0,0.09478047173442834,3.00550757361774,0.0,148967.05099999998,82.75500000000002,2017,0.2948387272336765,0.0
